Date,Location,Highest Infection Count,Percent Population Infected,Population
3/7/2020,Austria,79,0.000877154,9006400
3/8/2020,Austria,104,0.001154734,9006400
3/9/2020,Austria,131,0.001454521,9006400
3/10/2020,Austria,182,0.002020785,9006400
3/11/2020,Austria,246,0.002731391,9006400
3/12/2020,Austria,302,0.003353171,9006400
3/13/2020,Austria,504,0.005596021,9006400
3/14/2020,Austria,655,0.007272606,9006400
3/15/2020,Austria,860,0.009548765,9006400
3/16/2020,Austria,1018,0.011303073,9006400
3/17/2020,Austria,1332,0.014789483,9006400
3/18/2020,Austria,1646,0.018275893,9006400
3/19/2020,Austria,2013,0.022350773,9006400
3/20/2020,Austria,2388,0.026514479,9006400
3/21/2020,Austria,2814,0.031244448,9006400
3/22/2020,Austria,3582,0.039771718,9006400
3/23/2020,Austria,4474,0.049675786,9006400
3/24/2020,Austria,5283,0.058658287,9006400
3/25/2020,Austria,5588,0.062044768,9006400
3/26/2020,Austria,6909,0.076712116,9006400
3/27/2020,Austria,7657,0.085017321,9006400
3/28/2020,Austria,8271,0.091834695,9006400
3/29/2020,Austria,8788,0.097575058,9006400
3/30/2020,Austria,9618,0.106790727,9006400
3/31/2020,Austria,10180,0.113030734,9006400
4/1/2020,Austria,10711,0.118926541,9006400
4/2/2020,Austria,11129,0.123567685,9006400
4/3/2020,Austria,11524,0.127953455,9006400
4/4/2020,Austria,11781,0.130806982,9006400
4/5/2020,Austria,12051,0.133804850,9006400
4/6/2020,Austria,12297,0.136536241,9006400
4/7/2020,Austria,12639,0.140333541,9006400
4/8/2020,Austria,12942,0.143697815,9006400
4/9/2020,Austria,13244,0.147050986,9006400
4/10/2020,Austria,13555,0.150504086,9006400
4/11/2020,Austria,13806,0.153290993,9006400
4/12/2020,Austria,13945,0.154834340,9006400
4/13/2020,Austria,14041,0.155900249,9006400
4/14/2020,Austria,14226,0.157954344,9006400
4/15/2020,Austria,14336,0.159175697,9006400
4/16/2020,Austria,14476,0.160730147,9006400
4/17/2020,Austria,14595,0.162051430,9006400
4/18/2020,Austria,14671,0.162895274,9006400
4/19/2020,Austria,14749,0.163761325,9006400
4/20/2020,Austria,14795,0.164272073,9006400
4/21/2020,Austria,14873,0.165138124,9006400
4/22/2020,Austria,14925,0.165715491,9006400
4/23/2020,Austria,15002,0.166570439,9006400
4/24/2020,Austria,15071,0.167336561,9006400
4/25/2020,Austria,15148,0.168191508,9006400
4/26/2020,Austria,15225,0.169046456,9006400
4/27/2020,Austria,15274,0.169590513,9006400
4/28/2020,Austria,15357,0.170512080,9006400
4/29/2020,Austria,15402,0.171011725,9006400
4/30/2020,Austria,15452,0.171566886,9006400
5/1/2020,Austria,15531,0.172444040,9006400
5/2/2020,Austria,15558,0.172743827,9006400
5/3/2020,Austria,15597,0.173176852,9006400
5/4/2020,Austria,15621,0.173443329,9006400
5/5/2020,Austria,15650,0.173765322,9006400
5/6/2020,Austria,15684,0.174142832,9006400
5/7/2020,Austria,15752,0.174897850,9006400
5/8/2020,Austria,15774,0.175142121,9006400
5/9/2020,Austria,15833,0.175797211,9006400
5/10/2020,Austria,15871,0.176219133,9006400
5/11/2020,Austria,15882,0.176341268,9006400
5/12/2020,Austria,15961,0.177218422,9006400
5/13/2020,Austria,15997,0.177618138,9006400
5/14/2020,Austria,16058,0.178295434,9006400
5/15/2020,Austria,16109,0.178861698,9006400
5/16/2020,Austria,16201,0.179883194,9006400
5/17/2020,Austria,16242,0.180338426,9006400
5/18/2020,Austria,16269,0.180638213,9006400
5/19/2020,Austria,16321,0.181215580,9006400
5/20/2020,Austria,16353,0.181570883,9006400
5/21/2020,Austria,16404,0.182137147,9006400
5/22/2020,Austria,16436,0.182492450,9006400
5/23/2020,Austria,16486,0.183047611,9006400
5/24/2020,Austria,16503,0.183236365,9006400
5/25/2020,Austria,16539,0.183636081,9006400
5/26/2020,Austria,16557,0.183835939,9006400
5/27/2020,Austria,16591,0.184213448,9006400
5/28/2020,Austria,16628,0.184624267,9006400
5/29/2020,Austria,16655,0.184924054,9006400
5/30/2020,Austria,16685,0.185257150,9006400
5/31/2020,Austria,16731,0.185767898,9006400
6/1/2020,Austria,16733,0.185790105,9006400
6/2/2020,Austria,16759,0.186078788,9006400
6/3/2020,Austria,16771,0.186212027,9006400
6/4/2020,Austria,16805,0.186589536,9006400
6/5/2020,Austria,16843,0.187011459,9006400
6/6/2020,Austria,16898,0.187622135,9006400
6/7/2020,Austria,16902,0.187666548,9006400
6/8/2020,Austria,16968,0.188399360,9006400
6/9/2020,Austria,16979,0.188521496,9006400
6/10/2020,Austria,17005,0.188810179,9006400
6/11/2020,Austria,17034,0.189132173,9006400
6/12/2020,Austria,17064,0.189465269,9006400
6/13/2020,Austria,17078,0.189620714,9006400
6/14/2020,Austria,17109,0.189964914,9006400
6/15/2020,Austria,17135,0.190253597,9006400
6/16/2020,Austria,17189,0.190853171,9006400
6/17/2020,Austria,17203,0.191008616,9006400
6/18/2020,Austria,17223,0.191230680,9006400
6/19/2020,Austria,17271,0.191763635,9006400
6/20/2020,Austria,17323,0.192341002,9006400
6/21/2020,Austria,17341,0.192540860,9006400
6/22/2020,Austria,17380,0.192973885,9006400
6/23/2020,Austria,17408,0.193284775,9006400
6/24/2020,Austria,17449,0.193740007,9006400
6/25/2020,Austria,17477,0.194050897,9006400
6/26/2020,Austria,17522,0.194550542,9006400
6/27/2020,Austria,17580,0.195194528,9006400
6/28/2020,Austria,17654,0.196016166,9006400
6/29/2020,Austria,17723,0.196782288,9006400
6/30/2020,Austria,17766,0.197259726,9006400
7/1/2020,Austria,17873,0.198447770,9006400
7/2/2020,Austria,17941,0.199202789,9006400
7/3/2020,Austria,18050,0.200413040,9006400
7/4/2020,Austria,18165,0.201689909,9006400
7/5/2020,Austria,18280,0.202966779,9006400
7/6/2020,Austria,18365,0.203910552,9006400
7/7/2020,Austria,18421,0.204532333,9006400
7/8/2020,Austria,18513,0.205553828,9006400
7/9/2020,Austria,18615,0.206686356,9006400
7/10/2020,Austria,18709,0.207730059,9006400
7/11/2020,Austria,18783,0.208551697,9006400
7/12/2020,Austria,18897,0.209817463,9006400
7/13/2020,Austria,18948,0.210383727,9006400
7/14/2020,Austria,19021,0.211194262,9006400
7/15/2020,Austria,19154,0.212670990,9006400
7/16/2020,Austria,19270,0.213958963,9006400
7/17/2020,Austria,19439,0.215835406,9006400
7/18/2020,Austria,19573,0.217323237,9006400
7/19/2020,Austria,19655,0.218233700,9006400
7/20/2020,Austria,19743,0.219210783,9006400
7/21/2020,Austria,19827,0.220143454,9006400
7/22/2020,Austria,19929,0.221275982,9006400
7/23/2020,Austria,20099,0.223163528,9006400
7/24/2020,Austria,20214,0.224440398,9006400
7/25/2020,Austria,20338,0.225817197,9006400
7/26/2020,Austria,20472,0.227305028,9006400
7/27/2020,Austria,20558,0.228259904,9006400
7/28/2020,Austria,20677,0.229581187,9006400
7/29/2020,Austria,20850,0.231502043,9006400
7/30/2020,Austria,20955,0.232667881,9006400
7/31/2020,Austria,21130,0.234610943,9006400
8/1/2020,Austria,21212,0.235521407,9006400
8/2/2020,Austria,21304,0.236542903,9006400
8/3/2020,Austria,21385,0.237442263,9006400
8/4/2020,Austria,21481,0.238508172,9006400
8/5/2020,Austria,21566,0.239451945,9006400
8/6/2020,Austria,21696,0.240895363,9006400
8/7/2020,Austria,21837,0.242460917,9006400
8/8/2020,Austria,21919,0.243371380,9006400
8/9/2020,Austria,22033,0.244637147,9006400
8/10/2020,Austria,22106,0.245447682,9006400
8/11/2020,Austria,22245,0.246991029,9006400
8/12/2020,Austria,22439,0.249145052,9006400
8/13/2020,Austria,22594,0.250866051,9006400
8/14/2020,Austria,22876,0.253997158,9006400
8/15/2020,Austria,23179,0.257361432,9006400
8/16/2020,Austria,23370,0.259482146,9006400
8/17/2020,Austria,23534,0.261303073,9006400
8/18/2020,Austria,23829,0.264578522,9006400
8/19/2020,Austria,24084,0.267409842,9006400
8/20/2020,Austria,24431,0.271262658,9006400
8/21/2020,Austria,24762,0.274937822,9006400
8/22/2020,Austria,25062,0.278268787,9006400
8/23/2020,Austria,25253,0.280389501,9006400
8/24/2020,Austria,25495,0.283076479,9006400
8/25/2020,Austria,25706,0.285419257,9006400
8/26/2020,Austria,26033,0.289050009,9006400
8/27/2020,Austria,26361,0.292691864,9006400
8/28/2020,Austria,26590,0.295234500,9006400
8/29/2020,Austria,26985,0.299620270,9006400
8/30/2020,Austria,27166,0.301629952,9006400
8/31/2020,Austria,27438,0.304650027,9006400
9/1/2020,Austria,27642,0.306915083,9006400
9/2/2020,Austria,27969,0.310545834,9006400
9/3/2020,Austria,28372,0.315020430,9006400
9/4/2020,Austria,28729,0.318984278,9006400
9/5/2020,Austria,29087,0.322959229,9006400
9/6/2020,Austria,29271,0.325002221,9006400
9/7/2020,Austria,29561,0.328222153,9006400
9/8/2020,Austria,30081,0.333995825,9006400
9/9/2020,Austria,30583,0.339569639,9006400
9/10/2020,Austria,31247,0.346942174,9006400
9/11/2020,Austria,31827,0.353382039,9006400
9/12/2020,Austria,32696,0.363030734,9006400
9/13/2020,Austria,33159,0.368171522,9006400
9/14/2020,Austria,33541,0.372412951,9006400
9/15/2020,Austria,34305,0.380895807,9006400
9/16/2020,Austria,35073,0.389423077,9006400
9/17/2020,Austria,35853,0.398083585,9006400
9/18/2020,Austria,36661,0.407054983,9006400
9/19/2020,Austria,37474,0.416081897,9006400
9/20/2020,Austria,38095,0.422976994,9006400
9/21/2020,Austria,38658,0.429228104,9006400
9/22/2020,Austria,39303,0.436389678,9006400
9/23/2020,Austria,39984,0.443950968,9006400
9/24/2020,Austria,40816,0.453188843,9006400
9/25/2020,Austria,41500,0.460783443,9006400
9/26/2020,Austria,42214,0.468711139,9006400
9/27/2020,Austria,42876,0.476061467,9006400
9/28/2020,Austria,43432,0.482234855,9006400
9/29/2020,Austria,44041,0.488996713,9006400
9/30/2020,Austria,44813,0.497568396,9006400
10/1/2020,Austria,45686,0.507261503,9006400
10/2/2020,Austria,46374,0.514900515,9006400
10/3/2020,Austria,47432,0.526647717,9006400
10/4/2020,Austria,48146,0.534575413,9006400
10/5/2020,Austria,48896,0.542902825,9006400
10/6/2020,Austria,49819,0.553151093,9006400
10/7/2020,Austria,50848,0.564576301,9006400
10/8/2020,Austria,52057,0.578000089,9006400
10/9/2020,Austria,53188,0.590557826,9006400
10/10/2020,Austria,54423,0.604270297,9006400
10/11/2020,Austria,55319,0.614218778,9006400
10/12/2020,Austria,56298,0.625088826,9006400
10/13/2020,Austria,57326,0.636502931,9006400
10/14/2020,Austria,58672,0.651447859,9006400
10/15/2020,Austria,60224,0.668680050,9006400
10/16/2020,Austria,61387,0.681593089,9006400
10/17/2020,Austria,63134,0.700990407,9006400
10/18/2020,Austria,64806,0.719554983,9006400
10/19/2020,Austria,65927,0.732001688,9006400
10/20/2020,Austria,67451,0.748922988,9006400
10/21/2020,Austria,69409,0.770663084,9006400
10/22/2020,Austria,71844,0.797699414,9006400
10/23/2020,Austria,74415,0.826245781,9006400
10/24/2020,Austria,78029,0.866372802,9006400
10/25/2020,Austria,80811,0.897261947,9006400
10/26/2020,Austria,83267,0.924531444,9006400
10/27/2020,Austria,86102,0.956009060,9006400
10/28/2020,Austria,89496,0.993693374,9006400
10/29/2020,Austria,93949,1.043135992,9006400
10/30/2020,Austria,99576,1.105613786,9006400
10/31/2020,Austria,104925,1.165004885,9006400
11/1/2020,Austria,109881,1.220032421,9006400
11/2/2020,Austria,114016,1.265944217,9006400
11/3/2020,Austria,118198,1.312377865,9006400
11/4/2020,Austria,125099,1.389001155,9006400
11/5/2020,Austria,132515,1.471342601,9006400
11/6/2020,Austria,138979,1.543113786,9006400
11/7/2020,Austria,147220,1.634615385,9006400
11/8/2020,Austria,153153,1.700490762,9006400
11/9/2020,Austria,158746,1.762591046,9006400
11/10/2020,Austria,164866,1.830542725,9006400
11/11/2020,Austria,172380,1.913972286,9006400
11/12/2020,Austria,181642,2.016810268,9006400
11/13/2020,Austria,191228,2.123245692,9006400
11/14/2020,Austria,198291,2.201667703,9006400
11/15/2020,Austria,203956,2.264567419,9006400
11/16/2020,Austria,208613,2.316275093,9006400
11/17/2020,Austria,214597,2.382716735,9006400
11/18/2020,Austria,221688,2.461449636,9006400
11/19/2020,Austria,228683,2.539116628,9006400
11/20/2020,Austria,235351,2.613152869,9006400
11/21/2020,Austria,241962,2.686556227,9006400
11/22/2020,Austria,247188,2.744581631,9006400
11/23/2020,Austria,250333,2.779501244,9006400
11/24/2020,Austria,254710,2.828100018,9006400
11/25/2020,Austria,260512,2.892520874,9006400
11/26/2020,Austria,266038,2.953877243,9006400
11/27/2020,Austria,270992,3.008882572,9006400
11/28/2020,Austria,275661,3.060723486,9006400
11/29/2020,Austria,279708,3.105658199,9006400
11/30/2020,Austria,282456,3.136169835,9006400
12/1/2020,Austria,285489,3.169845887,9006400
12/2/2020,Austria,289461,3.213947859,9006400
12/3/2020,Austria,293430,3.258016522,9006400
12/4/2020,Austria,297245,3.300375289,9006400
12/5/2020,Austria,300689,3.338614763,9006400
12/6/2020,Austria,303430,3.369048676,9006400
12/7/2020,Austria,305693,3.394175253,9006400
12/8/2020,Austria,308070,3.420567596,9006400
12/9/2020,Austria,311002,3.453122224,9006400
12/10/2020,Austria,313688,3.482945461,9006400
12/11/2020,Austria,316581,3.515067063,9006400
12/12/2020,Austria,319822,3.551052585,9006400
12/13/2020,Austria,322463,3.580376177,9006400
12/14/2020,Austria,325051,3.609111299,9006400
12/15/2020,Austria,327679,3.638290549,9006400
12/16/2020,Austria,330343,3.667869515,9006400
12/17/2020,Austria,332828,3.695461006,9006400
12/18/2020,Austria,334913,3.718611210,9006400
12/19/2020,Austria,337209,3.744104193,9006400
12/20/2020,Austria,338854,3.762368982,9006400
12/21/2020,Austria,340373,3.779234766,9006400
12/22/2020,Austria,342226,3.799809025,9006400
12/23/2020,Austria,344357,3.823469977,9006400
12/24/2020,Austria,347204,3.855080831,9006400
12/25/2020,Austria,349055,3.875632883,9006400
12/26/2020,Austria,350484,3.891499378,9006400
12/27/2020,Austria,351892,3.907132706,9006400
12/28/2020,Austria,353484,3.924809025,9006400
12/29/2020,Austria,355352,3.945549831,9006400
12/30/2020,Austria,357902,3.973863031,9006400
12/31/2020,Austria,360815,4.006206697,9006400
1/1/2021,Austria,362911,4.029479037,9006400
1/2/2021,Austria,364302,4.044923610,9006400
1/3/2021,Austria,365768,4.061200924,9006400
1/4/2021,Austria,367410,4.079432404,9006400
1/5/2021,Austria,369721,4.105091935,9006400
1/6/2021,Austria,372190,4.132505774,9006400
1/7/2021,Austria,374730,4.160707941,9006400
1/8/2021,Austria,376793,4.183613875,9006400
1/9/2021,Austria,379071,4.208906999,9006400
1/10/2021,Austria,380722,4.227238408,9006400
1/11/2021,Austria,382258,4.244292947,9006400
1/12/2021,Austria,383833,4.261780512,9006400
1/13/2021,Austria,385750,4.283065376,9006400
1/14/2021,Austria,389260,4.322037662,9006400
1/15/2021,Austria,390788,4.339003375,9006400
1/16/2021,Austria,392511,4.358134216,9006400
1/17/2021,Austria,393778,4.372201990,9006400
1/18/2021,Austria,394939,4.385092823,9006400
1/19/2021,Austria,396425,4.401592201,9006400
1/20/2021,Austria,398096,4.420145674,9006400
1/21/2021,Austria,399798,4.439043347,9006400
1/22/2021,Austria,401886,4.462226861,9006400
1/23/2021,Austria,403512,4.480280689,9006400
1/24/2021,Austria,404714,4.493626754,9006400
1/25/2021,Austria,405723,4.504829899,9006400
1/26/2021,Austria,407140,4.520563155,9006400
1/27/2021,Austria,408781,4.538783532,9006400
1/28/2021,Austria,410230,4.554872091,9006400
1/29/2021,Austria,411730,4.571526914,9006400
1/30/2021,Austria,413208,4.587937467,9006400
1/31/2021,Austria,414398,4.601150293,9006400
2/1/2021,Austria,415522,4.613630307,9006400
2/2/2021,Austria,416763,4.627409398,9006400
2/3/2021,Austria,418283,4.644286285,9006400
2/4/2021,Austria,419801,4.661140966,9006400
2/5/2021,Austria,421189,4.676552230,9006400
2/6/2021,Austria,422522,4.691352816,9006400
2/7/2021,Austria,423839,4.705975751,9006400
2/8/2021,Austria,424896,4.717711849,9006400
2/9/2021,Austria,426093,4.731002398,9006400
2/10/2021,Austria,427562,4.747313022,9006400
2/11/2021,Austria,429139,4.764822793,9006400
2/12/2021,Austria,430870,4.784042459,9006400
2/13/2021,Austria,432303,4.799953366,9006400
2/14/2021,Austria,433487,4.813099574,9006400
2/15/2021,Austria,434712,4.826701013,9006400
2/16/2021,Austria,436139,4.842545301,9006400
2/17/2021,Austria,437874,4.861809380,9006400
2/18/2021,Austria,439841,4.883649405,9006400
2/19/2021,Austria,441659,4.903835051,9006400
2/20/2021,Austria,443536,4.924675786,9006400
2/21/2021,Austria,445374,4.945083496,9006400
2/22/2021,Austria,446644,4.959184580,9006400
2/23/2021,Austria,448371,4.978359833,9006400
2/24/2021,Austria,450376,5.000621780,9006400
2/25/2021,Austria,452767,5.027169568,9006400
2/26/2021,Austria,454860,5.050408598,9006400
2/27/2021,Austria,457317,5.077689199,9006400
2/28/2021,Austria,459440,5.101261325,9006400
3/1/2021,Austria,460849,5.116905756,9006400
3/2/2021,Austria,462769,5.138223930,9006400
3/3/2021,Austria,465322,5.166570439,9006400
3/4/2021,Austria,467646,5.192374312,9006400
3/5/2021,Austria,470314,5.221997691,9006400
3/6/2021,Austria,472871,5.250388613,9006400
3/7/2021,Austria,475070,5.274804583,9006400
3/8/2021,Austria,476980,5.296011725,9006400
3/9/2021,Austria,479391,5.322781578,9006400
3/10/2021,Austria,481919,5.350850506,9006400
3/11/2021,Austria,484916,5.384126843,9006400
3/12/2021,Austria,488042,5.418835495,9006400
3/13/2021,Austria,491065,5.452400515,9006400
3/14/2021,Austria,493568,5.480191864,9006400
3/15/2021,Austria,495464,5.501243560,9006400
3/16/2021,Austria,497889,5.528168858,9006400
3/17/2021,Austria,501224,5.565198081,9006400
3/18/2021,Austria,504581,5.602471576,9006400
3/19/2021,Austria,508096,5.641499378,9006400
3/20/2021,Austria,511440,5.678628531,9006400
3/21/2021,Austria,514153,5.708751554,9006400
3/22/2021,Austria,516565,5.735532510,9006400
3/23/2021,Austria,519980,5.773449991,9006400
3/24/2021,Austria,523269,5.809968467,9006400
3/25/2021,Austria,526393,5.844654912,9006400
3/26/2021,Austria,530288,5.887901936,9006400
3/27/2021,Austria,533786,5.926740984,9006400
3/28/2021,Austria,536465,5.956486498,9006400
3/29/2021,Austria,539541,5.990639989,9006400
3/30/2021,Austria,542542,6.023960739,9006400
3/31/2021,Austria,546229,6.064898295,9006400
4/1/2021,Austria,549592,6.102238408,9006400
4/2/2021,Austria,552729,6.137069195,9006400
4/3/2021,Austria,556012,6.173521052,9006400
4/4/2021,Austria,558755,6.203977172,9006400
4/5/2021,Austria,560972,6.228593001,9006400
4/6/2021,Austria,562907,6.250077723,9006400
4/7/2021,Austria,566008,6.284508794,9006400
4/8/2021,Austria,568914,6.316774738,9006400
4/9/2021,Austria,571616,6.346775626,9006400
4/10/2021,Austria,574755,6.381628620,9006400
4/11/2021,Austria,577007,6.406633061,9006400
4/12/2021,Austria,578950,6.428206609,9006400
4/13/2021,Austria,581263,6.453888346,9006400
4/14/2021,Austria,584205,6.486554006,9006400
4/15/2021,Austria,586883,6.516288417,9006400
4/16/2021,Austria,589299,6.543113786,9006400
4/17/2021,Austria,591347,6.565853171,9006400
4/18/2021,Austria,593423,6.588903446,9006400
4/19/2021,Austria,595540,6.612408954,9006400
4/20/2021,Austria,597566,6.634904068,9006400
4/21/2021,Austria,600089,6.662917481,9006400
4/22/2021,Austria,602494,6.689620714,9006400
4/23/2021,Austria,604823,6.715480103,9006400
4/24/2021,Austria,606954,6.739141055,9006400
4/25/2021,Austria,608979,6.761625067,9006400
4/26/2021,Austria,610545,6.779012702,9006400
4/27/2021,Austria,612170,6.797055427,9006400
4/28/2021,Austria,614510,6.823036952,9006400
4/29/2021,Austria,616739,6.847786019,9006400
4/30/2021,Austria,618870,6.871446971,9006400
2/28/2020,Belarus,1,1.058277097e-05,9449321
2/29/2020,Belarus,1,1.058277097e-05,9449321
3/1/2020,Belarus,1,1.058277097e-05,9449321
3/2/2020,Belarus,1,1.058277097e-05,9449321
3/3/2020,Belarus,1,1.058277097e-05,9449321
3/4/2020,Belarus,6,6.349662584e-05,9449321
3/5/2020,Belarus,6,6.349662584e-05,9449321
3/6/2020,Belarus,6,6.349662584e-05,9449321
3/7/2020,Belarus,6,6.349662584e-05,9449321
3/8/2020,Belarus,6,6.349662584e-05,9449321
3/9/2020,Belarus,6,6.349662584e-05,9449321
3/10/2020,Belarus,9,9.524493876e-05,9449321
